Time,Average,Year,Month,Day,YearMonth,Index
2021-07-08,102.77680532668221,2021,7,8,2021-07,5
2021-07-09,104.12870417830081,2021,7,9,2021-07,5
2021-07-10,103.39220467013497,2021,7,10,2021-07,5
2021-07-11,104.39642601914986,2021,7,11,2021-07,5
2021-07-12,103.46334779030254,2021,7,12,2021-07,5
2021-07-13,103.39779527952817,2021,7,13,2021-07,5
2021-07-14,102.78037969808027,2021,7,14,2021-07,5
2021-07-15,103.16419934947221,2021,7,15,2021-07,5
2021-07-16,103.75368547915578,2021,7,16,2021-07,5
2021-07-17,104.66089266257922,2021,7,17,2021-07,5
2021-07-18,105.49854084433748,2021,7,18,2021-07,5
2021-07-19,106.26108796032482,2021,7,19,2021-07,5
2021-07-20,106.7397362757837,2021,7,20,2021-07,5
2021-07-21,106.92398595471415,2021,7,21,2021-07,5
2021-07-22,106.79050337069971,2021,7,22,2021-07,5
2021-07-23,106.02628493802973,2021,7,23,2021-07,5
2021-07-24,105.78258833170528,2021,7,24,2021-07,5
2021-07-25,105.92854236802478,2021,7,25,2021-07,5
2021-07-26,105.98369080775463,2021,7,26,2021-07,5
2021-07-27,102.65818048736926,2021,7,27,2021-07,5
2021-07-28,103.00891754226654,2021,7,28,2021-07,5
2021-07-29,103.72612105551913,2021,7,29,2021-07,5
2021-07-30,103.08690165051577,2021,7,30,2021-07,5
2021-07-31,103.33923963179618,2021,7,31,2021-07,5
2021-08-01,103.87517201235524,2021,8,1,2021-08,6
2021-08-02,103.80343379592703,2021,8,2,2021-08,6
2021-08-03,104.24050967214984,2021,8,3,2021-08,6
2021-08-04,105.33483492310502,2021,8,4,2021-08,6
2021-08-05,105.52566007984933,2021,8,5,2021-08,6
2021-08-06,105.72603140437715,2021,8,6,2021-08,6
2021-08-07,105.5609611376754,2021,8,7,2021-08,6
2021-08-08,104.17456964360093,2021,8,8,2021-08,6
2021-08-09,102.58335186257311,2021,8,9,2021-08,6
2021-08-10,102.95450909936903,2021,8,10,2021-08,6
2021-08-11,103.50636329072191,2021,8,11,2021-08,6
2021-08-12,103.2055847228102,2021,8,12,2021-08,6
2021-08-13,104.54868252379013,2021,8,13,2021-08,6
2021-08-14,104.68827746406704,2021,8,14,2021-08,6
2021-08-15,102.53753704122856,2021,8,15,2021-08,6
2021-08-16,100.38770570935453,2021,8,16,2021-08,6
2021-08-17,101.41472509685886,2021,8,17,2021-08,6
2021-08-18,100.87550967214402,2021,8,18,2021-08,6
2021-08-19,102.21973239033228,2021,8,19,2021-08,6
2021-08-20,102.91446543270168,2021,8,20,2021-08,6
2021-08-21,103.28939341079813,2021,8,21,2021-08,6
2021-08-22,103.06932142690255,2021,8,22,2021-08,6
2021-08-23,104.05019188714431,2021,8,23,2021-08,6
2021-08-24,103.07254576617552,2021,8,24,2021-08,6
2021-08-25,103.01421913943953,2021,8,25,2021-08,6
2021-08-26,102.59977120657909,2021,8,26,2021-08,6
2021-08-27,101.74077970639594,2021,8,27,2021-08,6
2021-08-28,102.5198525662623,2021,8,28,2021-08,6
2021-08-29,102.71726420070647,2021,8,29,2021-08,6
2021-08-30,103.83094401457363,2021,8,30,2021-08,6
2021-08-31,103.45376150074343,2021,8,31,2021-08,6
2021-09-01,106.1986060970135,2021,9,1,2021-09,7
2021-09-02,102.32077269224777,2021,9,2,2021-09,7
2021-09-03,101.61179373055802,2021,9,3,2021-09,7
2021-09-04,101.11438200720364,2021,9,4,2021-09,7
2021-09-05,98.49963456527546,2021,9,5,2021-09,7
2021-09-06,99.60575760591514,2021,9,6,2021-09,7
2021-09-07,98.96350767696315,2021,9,7,2021-09,7
2021-09-08,101.28634250973873,2021,9,8,2021-09,7
2021-09-09,100.22711286120123,2021,9,9,2021-09,7
2021-09-10,100.83178167654809,2021,9,10,2021-09,7
2021-09-11,101.5750549514888,2021,9,11,2021-09,7
2021-09-12,101.40950027455789,2021,9,12,2021-09,7
2021-09-13,101.42022184877311,2021,9,13,2021-09,7
2021-09-14,102.26352232996013,2021,9,14,2021-09,7
2021-09-15,102.37724444689107,2021,9,15,2021-09,7
2021-09-16,100.38120736794819,2021,9,16,2021-09,7
2021-09-17,100.91313341005558,2021,9,17,2021-09,7
2021-09-18,101.82061442737216,2021,9,18,2021-09,7
2021-09-19,99.89133318831387,2021,9,19,2021-09,7
2021-09-20,100.81918853122663,2021,9,20,2021-09,7
2021-09-21,101.39286307080737,2021,9,21,2021-09,7
2021-09-22,102.42276740926609,2021,9,22,2021-09,7
2021-09-23,101.01872262994215,2021,9,23,2021-09,7
2021-09-24,101.14719798002216,2021,9,24,2021-09,7
2021-09-25,100.39511239446584,2021,9,25,2021-09,7
2021-09-26,100.12052195556618,2021,9,26,2021-09,7
2021-09-27,100.60253118647687,2021,9,27,2021-09,7
2021-09-28,100.99547843809206,2021,9,28,2021-09,7
2021-09-29,101.52094780542566,2021,9,29,2021-09,7
2021-09-30,102.18706980694617,2021,9,30,2021-09,7
2021-10-01,100.11858917023943,2021,10,1,2021-10,8
2021-10-02,99.38536446053271,2021,10,2,2021-10,8
2021-10-03,99.79792547730501,2021,10,3,2021-10,8
2021-10-04,100.66405833211486,2021,10,4,2021-10,8
2021-10-05,101.30115601262537,2021,10,5,2021-10,8
2021-10-06,100.97007096759017,2021,10,6,2021-10,8
2021-10-07,100.28411214928873,2021,10,7,2021-10,8
2021-10-08,100.6546009018233,2021,10,8,2021-10,8
2021-10-09,100.10104151435284,2021,10,9,2021-10,8
2021-10-10,99.73365752142806,2021,10,10,2021-10,8
2021-10-11,101.03387637786903,2021,10,11,2021-10,8
2021-10-12,103.07359493902345,2021,10,12,2021-10,8
2021-10-13,100.39821943291057,2021,10,13,2021-10,8
2021-10-14,98.70917426736025,2021,10,14,2021-10,8
2021-10-15,99.6771267914896,2021,10,15,2021-10,8
2021-10-16,102.06259148062261,2021,10,16,2021-10,8
2021-10-17,100.84396394979925,2021,10,17,2021-10,8
2021-10-18,97.9668225794819,2021,10,18,2021-10,8
2021-10-19,99.12990413970817,2021,10,19,2021-10,8
2021-10-20,101.27443688294326,2021,10,20,2021-10,8
2021-10-21,98.93752795284219,2021,10,21,2021-10,8
2021-10-22,99.44314773507669,2021,10,22,2021-10,8
2021-10-23,98.71885108920479,2021,10,23,2021-10,8
2021-10-24,98.63406717904982,2021,10,24,2021-10,8
2021-10-25,99.61491386430382,2021,10,25,2021-10,8
2021-10-26,98.4435950319583,2021,10,26,2021-10,8
2021-10-27,97.6968182586195,2021,10,27,2021-10,8
2021-10-28,98.52980439693083,2021,10,28,2021-10,8
2021-10-29,98.7845749258821,2021,10,29,2021-10,8
2021-10-30,99.13540360840433,2021,10,30,2021-10,8
2021-10-31,98.97275591407626,2021,10,31,2021-10,8
2021-11-01,99.74301190987907,2021,11,1,2021-11,9
2021-11-02,99.79382363939781,2021,11,2,2021-11,9
2021-11-03,99.87395461902713,2021,11,3,2021-11,9
2021-11-04,99.85715029481439,2021,11,4,2021-11,9
2021-11-05,99.9399776237134,2021,11,5,2021-11,9
2021-11-06,100.17962690391109,2021,11,6,2021-11,9
2021-11-07,100.01739938653301,2021,11,7,2021-11,9
2021-11-08,100.08327880455604,2021,11,8,2021-11,9
2021-11-09,99.36483732072028,2021,11,9,2021-11,9
2021-11-10,100.30264100524244,2021,11,10,2021-11,9
2021-11-11,100.37018729403685,2021,11,11,2021-11,9
2021-11-12,100.17523365201758,2021,11,12,2021-11,9
2021-11-13,99.84854259096703,2021,11,13,2021-11,9
2021-11-14,100.15846320020147,2021,11,14,2021-11,9
2021-11-15,100.13752873523804,2021,11,15,2021-11,9
2021-11-16,100.18635471463378,2021,11,16,2021-11,9
2021-11-17,100.18980596486891,2021,11,17,2021-11,9
2021-11-18,100.4565274900863,2021,11,18,2021-11,9
2021-11-19,100.86131851495007,2021,11,19,2021-11,9
2021-11-20,100.49641419081408,2021,11,20,2021-11,9
2021-11-21,101.15747105294687,2021,11,21,2021-11,9
2021-11-22,103.50169233565774,2021,11,22,2021-11,9
2021-11-23,100.6068628392147,2021,11,23,2021-11,9
2021-11-24,100.89506275263008,2021,11,24,2021-11,9
2021-11-25,100.35416394448806,2021,11,25,2021-11,9
2021-11-26,99.84244868888906,2021,11,26,2021-11,9
2021-11-27,99.72368047836251,2021,11,27,2021-11,9
2021-11-28,98.09366138536534,2021,11,28,2021-11,9
2021-11-29,98.52379992870735,2021,11,29,2021-11,9
2021-11-30,99.77356503456578,2021,11,30,2021-11,9
2021-12-01,100.8713048686471,2021,12,1,2021-12,10
2021-12-02,98.7403565263273,2021,12,2,2021-12,10
2021-12-03,98.32087223637122,2021,12,3,2021-12,10
2021-12-04,100.04159065502209,2021,12,4,2021-12,10
2021-12-05,97.7020780527455,2021,12,5,2021-12,10
2021-12-06,98.5600599518594,2021,12,6,2021-12,10
2021-12-07,100.19546167002109,2021,12,7,2021-12,10
2021-12-08,99.03176363492156,2021,12,8,2021-12,10
2021-12-09,96.3114854808872,2021,12,9,2021-12,10
2021-12-10,96.75671515673658,2021,12,10,2021-12,10
2021-12-11,97.89493037780295,2021,12,11,2021-12,10
2021-12-12,99.16358423794647,2021,12,12,2021-12,10
2021-12-13,99.4466852783736,2021,12,13,2021-12,10
2021-12-14,97.96900700475446,2021,12,14,2021-12,10
2021-12-15,99.05946020958916,2021,12,15,2021-12,10
2021-12-16,99.54620255904292,2021,12,16,2021-12,10
2021-12-17,103.1264044377586,2021,12,17,2021-12,10
2021-12-18,97.77443690268343,2021,12,18,2021-12,10
2021-12-19,96.43080232091204,2021,12,19,2021-12,10
2021-12-20,96.9868603397771,2021,12,20,2021-12,10
2021-12-21,98.29213998796735,2021,12,21,2021-12,10
2021-12-22,98.13644394555007,2021,12,22,2021-12,10
2021-12-23,97.69831529891702,2021,12,23,2021-12,10
2021-12-24,98.73059984095941,2021,12,24,2021-12,10
2021-12-25,99.65597209591486,2021,12,25,2021-12,10
2021-12-26,97.87045593337989,2021,12,26,2021-12,10
2021-12-27,95.7422548984535,2021,12,27,2021-12,10
2021-12-28,92.55872410965037,2021,12,28,2021-12,10
2021-12-29,92.21260904776503,2021,12,29,2021-12,10
2021-12-30,94.7613105102205,2021,12,30,2021-12,10
2021-12-31,95.06608377303,2021,12,31,2021-12,10
2022-01-01,91.38921028725726,2022,1,1,2022-01,11
2022-01-02,91.24600120618689,2022,1,2,2022-01,11
2022-01-03,90.40916669735138,2022,1,3,2022-01,11
2022-01-04,93.22174566188723,2022,1,4,2022-01,11
2022-01-05,89.86666157380864,2022,1,5,2022-01,11
2022-01-06,90.2194653402952,2022,1,6,2022-01,11
2022-01-07,90.74191034803405,2022,1,7,2022-01,11
2022-01-08,90.52469755254602,2022,1,8,2022-01,11
2022-01-09,91.7926549002897,2022,1,9,2022-01,11
2022-01-10,91.59633086005827,2022,1,10,2022-01,11
2022-01-11,94.26843430531427,2022,1,11,2022-01,11
2022-01-12,93.59988910035979,2022,1,12,2022-01,11
2022-01-13,90.93728571889886,2022,1,13,2022-01,11
2022-01-14,91.22835441915524,2022,1,14,2022-01,11
2022-01-15,89.21174975871342,2022,1,15,2022-01,11
2022-01-16,90.65028608734174,2022,1,16,2022-01,11
2022-01-17,92.18347585794268,2022,1,17,2022-01,11
2022-01-18,94.04715279783134,2022,1,18,2022-01,11
2022-01-19,90.88614284749877,2022,1,19,2022-01,11
2022-01-20,91.74055516553602,2022,1,20,2022-01,11
2022-01-21,89.56454042503569,2022,1,21,2022-01,11
2022-01-22,89.29000248817779,2022,1,22,2022-01,11
2022-01-23,90.42797691297808,2022,1,23,2022-01,11
2022-01-24,90.78703026330659,2022,1,24,2022-01,11
2022-01-25,90.85479292119098,2022,1,25,2022-01,11
2022-01-26,92.50308303505341,2022,1,26,2022-01,11
2022-01-27,92.42267493064558,2022,1,27,2022-01,11
2022-01-28,92.96399987890946,2022,1,28,2022-01,11
2022-01-29,92.97857375518065,2022,1,29,2022-01,11
2022-01-30,92.81598439290704,2022,1,30,2022-01,11
2022-01-31,92.7955430820966,2022,1,31,2022-01,11
2022-02-01,93.32758755481815,2022,2,1,2022-02,12
2022-02-02,93.56966146397869,2022,2,2,2022-02,12
2022-02-03,93.44056830360306,2022,2,3,2022-02,12
2022-02-04,92.9065887222084,2022,2,4,2022-02,12
2022-02-05,93.52507069709574,2022,2,5,2022-02,12
2022-02-06,92.42245271078237,2022,2,6,2022-02,12
2022-02-07,91.3222621436731,2022,2,7,2022-02,12
2022-02-08,92.03991881230665,2022,2,8,2022-02,12
2022-02-09,92.13486467646666,2022,2,9,2022-02,12
2022-02-10,93.0292743891567,2022,2,10,2022-02,12
2022-02-11,87.58430806254155,2022,2,11,2022-02,12
2022-02-12,88.62140724600295,2022,2,12,2022-02,12
2022-02-13,90.98790773089252,2022,2,13,2022-02,12
2022-02-14,91.62504875996783,2022,2,14,2022-02,12
2022-02-15,94.39588483537248,2022,2,15,2022-02,12
2022-02-16,94.92357994086736,2022,2,16,2022-02,12
2022-02-17,95.32484334500255,2022,2,17,2022-02,12
2022-02-18,94.14824324038574,2022,2,18,2022-02,12
2022-02-19,94.53816002202605,2022,2,19,2022-02,12
2022-02-20,94.933253289152,2022,2,20,2022-02,12
2022-02-21,94.41728694399562,2022,2,21,2022-02,12
2022-02-22,92.1083789535213,2022,2,22,2022-02,12
2022-02-23,90.29320975625224,2022,2,23,2022-02,12
2022-02-24,90.23832404939853,2022,2,24,2022-02,12
2022-02-25,91.59866877056258,2022,2,25,2022-02,12
2022-02-26,92.70130776254301,2022,2,26,2022-02,12
2022-02-27,94.77853426085969,2022,2,27,2022-02,12
2022-02-28,94.49809795279502,2022,2,28,2022-02,12
2022-03-01,96.20063169354637,2022,3,1,2022-03,13
2022-03-02,95.97428999939028,2022,3,2,2022-03,13
2022-03-03,96.69771593437535,2022,3,3,2022-03,13
2022-03-04,96.37539841226125,2022,3,4,2022-03,13
2022-03-05,97.93471830643514,2022,3,5,2022-03,13
2022-03-06,99.52094507299746,2022,3,6,2022-03,13
2022-03-07,97.1685233894876,2022,3,7,2022-03,13
2022-03-08,96.66370487520973,2022,3,8,2022-03,13
2022-03-09,94.96804849644883,2022,3,9,2022-03,13
2022-03-10,95.24411184619579,2022,3,10,2022-03,13
2022-03-11,96.33087636858279,2022,3,11,2022-03,13
2022-03-12,96.83661232819328,2022,3,12,2022-03,13
2022-03-13,97.10307380500711,2022,3,13,2022-03,13
2022-03-14,98.9135168707489,2022,3,14,2022-03,13
2022-03-15,99.44152561830998,2022,3,15,2022-03,13
2022-03-16,97.96994012441934,2022,3,16,2022-03,13
2022-03-17,98.33572528717937,2022,3,17,2022-03,13
2022-03-18,98.8931890063374,2022,3,18,2022-03,13
2022-03-19,96.1120716677903,2022,3,19,2022-03,13
2022-03-20,95.80869637239479,2022,3,20,2022-03,13
2022-03-21,96.50021049269401,2022,3,21,2022-03,13
2022-03-22,94.7131567267294,2022,3,22,2022-03,13
2022-03-23,91.93869692769638,2022,3,23,2022-03,13
2022-03-24,95.73991384758831,2022,3,24,2022-03,13
2022-03-25,96.24266254242207,2022,3,25,2022-03,13
2022-03-26,98.68786392977202,2022,3,26,2022-03,13
2022-03-27,97.0381840814864,2022,3,27,2022-03,13
2022-03-28,97.02631280037629,2022,3,28,2022-03,13
2022-03-29,97.11638352617118,2022,3,29,2022-03,13
2022-03-30,98.27909143913752,2022,3,30,2022-03,13
2022-03-31,98.89809991585878,2022,3,31,2022-03,13
2022-04-01,98.12764395750673,2022,4,1,2022-04,14
2022-04-02,98.00795616793481,2022,4,2,2022-04,14
2022-04-03,98.80006644679722,2022,4,3,2022-04,14
2022-04-04,97.85492276059196,2022,4,4,2022-04,14
2022-04-05,95.97281843193161,2022,4,5,2022-04,14
2022-04-06,97.36528920962036,2022,4,6,2022-04,14
2022-04-07,98.64689240375793,2022,4,7,2022-04,14
2022-04-08,97.83879139385479,2022,4,8,2022-04,14
2022-04-09,98.9053866367826,2022,4,9,2022-04,14
2022-04-10,99.79064546102815,2022,4,10,2022-04,14
2022-04-11,100.11501030708536,2022,4,11,2022-04,14
2022-04-12,100.63621589188318,2022,4,12,2022-04,14
2022-04-13,101.03176082939677,2022,4,13,2022-04,14
2022-04-14,99.94118290507637,2022,4,14,2022-04,14
2022-04-15,97.75451023410287,2022,4,15,2022-04,14
2022-04-16,97.03777064059624,2022,4,16,2022-04,14
2022-04-17,97.22524995780242,2022,4,17,2022-04,14
2022-04-18,98.23829269164366,2022,4,18,2022-04,14
2022-04-19,96.90667917156112,2022,4,19,2022-04,14
2022-04-20,97.60935821852213,2022,4,20,2022-04,14
2022-04-21,98.94043643268095,2022,4,21,2022-04,14
2022-04-22,98.69869363547689,2022,4,22,2022-04,14
2022-04-23,98.78253957057393,2022,4,23,2022-04,14
2022-04-24,99.16131025692378,2022,4,24,2022-04,14
2022-04-25,99.93488077191509,2022,4,25,2022-04,14
2022-04-26,100.57742908870398,2022,4,26,2022-04,14
2022-04-27,100.1067530133501,2022,4,27,2022-04,14
2022-04-28,99.10002586917547,2022,4,28,2022-04,14
2022-04-29,101.26509106746796,2022,4,29,2022-04,14
2022-04-30,96.5532703919154,2022,4,30,2022-04,14
2022-05-01,98.05191318813638,2022,5,1,2022-05,15
2022-05-02,97.0565079941751,2022,5,2,2022-05,15
2022-05-03,96.97402602594413,2022,5,3,2022-05,15
2022-05-04,97.85121739645004,2022,5,4,2022-05,15
2022-05-05,98.593043018278,2022,5,5,2022-05,15
2022-05-06,98.97479400535842,2022,5,6,2022-05,15
2022-05-07,99.18294662257217,2022,5,7,2022-05,15
2022-05-08,99.25052013165545,2022,5,8,2022-05,15
2022-05-09,99.6565819971691,2022,5,9,2022-05,15
2022-05-10,98.85556408987415,2022,5,10,2022-05,15
2022-05-11,99.45634155011787,2022,5,11,2022-05,15
2022-05-12,100.32168436322283,2022,5,12,2022-05,15
2022-05-13,100.74601940343842,2022,5,13,2022-05,15
2022-05-14,98.93840715203508,2022,5,14,2022-05,15
2022-05-15,98.17880811047209,2022,5,15,2022-05,15
2022-05-16,99.2706194805005,2022,5,16,2022-05,15
2022-05-17,95.89279088756375,2022,5,17,2022-05,15
2022-05-18,97.86706392526699,2022,5,18,2022-05,15
2022-05-19,98.83185623335149,2022,5,19,2022-05,15
2022-05-20,99.88545909789885,2022,5,20,2022-05,15
2022-05-21,100.32495719041678,2022,5,21,2022-05,15
2022-05-22,98.30373592857033,2022,5,22,2022-05,15
2022-05-23,98.10495206038108,2022,5,23,2022-05,15
2022-05-24,97.90339603448558,2022,5,24,2022-05,15
2022-05-25,99.01020121680703,2022,5,25,2022-05,15
2022-05-26,99.51836942670546,2022,5,26,2022-05,15
2022-05-27,98.87207926004282,2022,5,27,2022-05,15
2022-05-28,97.19502088995026,2022,5,28,2022-05,15
2022-05-29,98.43597560641764,2022,5,29,2022-05,15
2022-05-30,99.22443855405956,2022,5,30,2022-05,15
2022-05-31,98.79700459210285,2022,5,31,2022-05,15
2022-06-01,97.56262082081638,2022,6,1,2022-06,16
2022-06-02,98.93905171004862,2022,6,2,2022-06,16
2022-06-03,98.59872952652059,2022,6,3,2022-06,16
2022-06-04,97.74884483772057,2022,6,4,2022-06,16
2022-06-05,98.58224211449227,2022,6,5,2022-06,16
2022-06-06,99.83819023743206,2022,6,6,2022-06,16
2022-06-07,96.11259026430278,2022,6,7,2022-06,16
2022-06-08,95.5483076429434,2022,6,8,2022-06,16
2022-06-09,95.71610913209015,2022,6,9,2022-06,16
2022-06-10,96.53583541138087,2022,6,10,2022-06,16
2022-06-11,97.25951254014797,2022,6,11,2022-06,16
2022-06-12,96.29634025687369,2022,6,12,2022-06,16
2022-06-13,95.99795551055203,2022,6,13,2022-06,16
2022-06-14,96.34059595020561,2022,6,14,2022-06,16
2022-06-15,96.61433052295462,2022,6,15,2022-06,16
2022-06-16,97.54455893995623,2022,6,16,2022-06,16
2022-06-17,98.4538481169851,2022,6,17,2022-06,16
2022-06-18,98.71462803798221,2022,6,18,2022-06,16
2022-06-19,99.31895125120701,2022,6,19,2022-06,16
2022-06-20,99.33033757951992,2022,6,20,2022-06,16
2022-06-21,99.8533549596247,2022,6,21,2022-06,16
2022-06-22,99.40952721068342,2022,6,22,2022-06,16
2022-06-23,99.2051751091082,2022,6,23,2022-06,16
2022-06-24,99.87981311596465,2022,6,24,2022-06,16
2022-06-25,100.44333945660624,2022,6,25,2022-06,16
2022-06-26,99.11738143039672,2022,6,26,2022-06,16
2022-06-27,99.72043302370788,2022,6,27,2022-06,16
2022-06-28,97.93570656461395,2022,6,28,2022-06,16
2022-06-29,99.12444763107278,2022,6,29,2022-06,16
2022-06-30,98.89171338498295,2022,6,30,2022-06,16
2022-07-01,99.64435292371867,2022,7,1,2022-07,17
2022-07-02,100.26209604999093,2022,7,2,2022-07,17
2022-07-03,100.83637179426523,2022,7,3,2022-07,17
2022-07-04,99.70366148020237,2022,7,4,2022-07,17
2022-07-05,99.52239727312457,2022,7,5,2022-07,17
2022-07-06,97.47521961213565,2022,7,6,2022-07,17
2022-07-07,97.06279877174393,2022,7,7,2022-07,17
2022-07-08,97.33471829782005,2022,7,8,2022-07,17
2022-07-09,97.67909250002226,2022,7,9,2022-07,17
2022-07-10,98.16771091139839,2022,7,10,2022-07,17
