Time,Average,Year,Month,Day,YearMonth,Index
2023-05-14,29.180059523809522,2023,5,14,2023-05,27
2023-05-15,29.253914488289478,2023,5,15,2023-05,27
2023-05-16,29.095486111111125,2023,5,16,2023-05,27
2023-05-17,29.553075396825392,2023,5,17,2023-05,27
2023-05-18,29.858878968253958,2023,5,18,2023-05,27
2023-05-19,30.516121031746035,2023,5,19,2023-05,27
2023-05-20,29.41393849206349,2023,5,20,2023-05,27
2023-05-21,28.889038045288043,2023,5,21,2023-05,27
2023-05-22,29.367559523809522,2023,5,22,2023-05,27
2023-05-23,34.09077380952381,2023,5,23,2023-05,27
2023-05-24,29.126736111111114,2023,5,24,2023-05,27
2023-05-25,28.98784722222223,2023,5,25,2023-05,27
2023-05-26,28.79092261904762,2023,5,26,2023-05,27
2023-05-27,28.898812992562988,2023,5,27,2023-05,27
2023-05-28,28.96552579365079,2023,5,28,2023-05,27
2023-05-29,32.566964285714285,2023,5,29,2023-05,27
2023-05-30,30.558779761904766,2023,5,30,2023-05,27
2023-05-31,30.536706349206348,2023,5,31,2023-05,27
2023-06-01,29.075644841269845,2023,6,1,2023-06,28
2023-06-02,31.715086996336996,2023,6,2,2023-06,28
2023-06-03,32.792162698412696,2023,6,3,2023-06,28
2023-06-04,29.23958333333332,2023,6,4,2023-06,28
2023-06-05,29.54637896825397,2023,6,5,2023-06,28
2023-06-06,31.452847805788984,2023,6,6,2023-06,28
2023-06-07,30.36555493117993,2023,6,7,2023-06,28
2023-06-08,30.29721840659341,2023,6,8,2023-06,28
2023-06-09,32.80640172735761,2023,6,9,2023-06,28
2023-06-10,29.029420232545228,2023,6,10,2023-06,28
2023-06-11,29.21701388888889,2023,6,11,2023-06,28
2023-06-12,29.12330285455285,2023,6,12,2023-06,28
2023-06-13,28.813244047619047,2023,6,13,2023-06,28
2023-06-14,28.942460317460323,2023,6,14,2023-06,28
2023-06-15,31.13516865079365,2023,6,15,2023-06,28
2023-06-16,29.36744332056832,2023,6,16,2023-06,28
2023-06-17,29.14633456820956,2023,6,17,2023-06,28
2023-06-18,29.569444444444454,2023,6,18,2023-06,28
2023-06-19,29.408293095793095,2023,6,19,2023-06,28
2023-06-20,29.08804563492063,2023,6,20,2023-06,28
2023-06-21,29.102926587301585,2023,6,21,2023-06,28
2023-06-22,30.361111111111114,2023,6,22,2023-06,28
2023-06-23,28.99148348643919,2023,6,23,2023-06,28
2023-06-24,29.252728174603174,2023,6,24,2023-06,28
2023-06-25,29.556976010101007,2023,6,25,2023-06,28
2023-06-26,29.657490079365083,2023,6,26,2023-06,28
2023-06-27,29.698150229400234,2023,6,27,2023-06,28
2023-06-28,29.20020637208137,2023,6,28,2023-06,28
2023-06-29,29.536954365079367,2023,6,29,2023-06,28
2023-06-30,29.806933691308696,2023,6,30,2023-06,28
2023-07-01,30.552827380952383,2023,7,1,2023-07,29
2023-07-02,29.89087301587302,2023,7,2,2023-07,29
2023-07-03,29.634920634920636,2023,7,3,2023-07,29
2023-07-04,30.51877005234718,2023,7,4,2023-07,29
2023-07-05,29.55439005439006,2023,7,5,2023-07,29
2023-07-06,29.99875642745361,2023,7,6,2023-07,29
2023-07-07,29.506200396825395,2023,7,7,2023-07,29
2023-07-08,29.016617063492067,2023,7,8,2023-07,29
2023-07-09,29.45833333333334,2023,7,9,2023-07,29
2023-07-10,29.186622405372415,2023,7,10,2023-07,29
2023-07-11,29.509412462537462,2023,7,11,2023-07,29
2023-07-12,29.47569444444445,2023,7,12,2023-07,29
2023-07-13,30.10267857142858,2023,7,13,2023-07,29
2023-07-14,29.761178058053055,2023,7,14,2023-07,29
2023-07-15,29.160119047619048,2023,7,15,2023-07,29
2023-07-16,28.259672619047624,2023,7,16,2023-07,29
2023-07-17,28.559027777777775,2023,7,17,2023-07,29
2023-07-18,29.798363095238102,2023,7,18,2023-07,29
2023-07-19,29.70983703796204,2023,7,19,2023-07,29
2023-07-20,29.646348443223445,2023,7,20,2023-07,29
2023-07-21,29.530014556445632,2023,7,21,2023-07,29
2023-07-22,29.399801587301585,2023,7,22,2023-07,29
2023-07-23,29.37673611111111,2023,7,23,2023-07,29
2023-07-24,29.333806818181813,2023,7,24,2023-07,29
2023-07-25,29.54840125152625,2023,7,25,2023-07,29
2023-07-26,29.734874500499505,2023,7,26,2023-07,29
2023-07-27,29.515376984126984,2023,7,27,2023-07,29
2023-07-28,29.350958723653395,2023,7,28,2023-07,29
2023-07-29,29.38340097402597,2023,7,29,2023-07,29
2023-07-30,29.403521825396826,2023,7,30,2023-07,29
2023-07-31,29.361855158730158,2023,7,31,2023-07,29
2023-08-01,30.02162074037074,2023,8,1,2023-08,30
2023-08-02,29.081597222222225,2023,8,2,2023-08,30
2023-08-03,29.12847222222223,2023,8,3,2023-08,30
2023-08-04,29.308779761904766,2023,8,4,2023-08,30
2023-08-05,29.31285874727776,2023,8,5,2023-08,30
2023-08-06,29.432291666666657,2023,8,6,2023-08,30
2023-08-07,29.114583333333332,2023,8,7,2023-08,30
2023-08-08,29.144345238095237,2023,8,8,2023-08,30
2023-08-09,28.929751642036127,2023,8,9,2023-08,30
2023-08-10,28.861101861101865,2023,8,10,2023-08,30
2023-08-11,29.006200396825395,2023,8,11,2023-08,30
2023-08-12,29.182061116700204,2023,8,12,2023-08,30
2023-08-13,29.33606150793651,2023,8,13,2023-08,30
2023-08-14,28.885168650793656,2023,8,14,2023-08,30
2023-08-15,29.254838911088914,2023,8,15,2023-08,30
2023-08-16,29.15897817460318,2023,8,16,2023-08,30
2023-08-17,29.00074404761904,2023,8,17,2023-08,30
2023-08-18,29.0218253968254,2023,8,18,2023-08,30
2023-08-19,29.122519841269845,2023,8,19,2023-08,30
2023-08-20,29.32366071428571,2023,8,20,2023-08,30
2023-08-21,29.236855158730158,2023,8,21,2023-08,30
2023-08-22,29.2485119047619,2023,8,22,2023-08,30
2023-08-23,29.15399390798327,2023,8,23,2023-08,30
2023-08-24,28.9126530957894,2023,8,24,2023-08,30
2023-08-25,28.989583333333336,2023,8,25,2023-08,30
2023-08-26,29.235119047619037,2023,8,26,2023-08,30
2023-08-27,29.27331349206349,2023,8,27,2023-08,30
2023-08-28,29.372023809523814,2023,8,28,2023-08,30
2023-08-29,29.284226190476197,2023,8,29,2023-08,30
2023-08-30,29.172098563603846,2023,8,30,2023-08,30
2023-08-31,29.19518849206349,2023,8,31,2023-08,30
2023-09-01,29.228644619269613,2023,9,1,2023-09,31
2023-09-02,29.329117063492067,2023,9,2,2023-09,31
2023-09-03,29.58498099123099,2023,9,3,2023-09,31
2023-09-04,29.376300277392517,2023,9,4,2023-09,31
2023-09-05,28.921656162464988,2023,9,5,2023-09,31
2023-09-06,29.343390490752878,2023,9,6,2023-09,31
2023-09-07,29.736217059639394,2023,9,7,2023-09,31
2023-09-08,33.408265147550864,2023,9,8,2023-09,31
2023-09-09,29.860726079476088,2023,9,9,2023-09,31
2023-09-10,28.916605963480965,2023,9,10,2023-09,31
2023-09-11,28.8003310565221,2023,9,11,2023-09,31
2023-09-12,29.053569020650325,2023,9,12,2023-09,31
2023-09-13,29.176243894993892,2023,9,13,2023-09,31
2023-09-14,28.99169501133787,2023,9,14,2023-09,31
2023-09-15,29.880091344713993,2023,9,15,2023-09,31
2023-09-16,29.21682310744811,2023,9,16,2023-09,31
2023-09-17,29.175347222222218,2023,9,17,2023-09,31
2023-09-18,28.97755022755023,2023,9,18,2023-09,31
2023-09-19,29.041323974228384,2023,9,19,2023-09,31
2023-09-20,29.563677233714,2023,9,20,2023-09,31
2023-09-21,29.400969230932468,2023,9,21,2023-09,31
2023-09-22,33.17354000166501,2023,9,22,2023-09,31
2023-09-23,31.15798611111111,2023,9,23,2023-09,31
2023-09-24,29.53071581196581,2023,9,24,2023-09,31
2023-09-25,29.531269497674458,2023,9,25,2023-09,31
2023-09-26,29.49820305480683,2023,9,26,2023-09,31
2023-09-27,29.53610196101095,2023,9,27,2023-09,31
2023-09-28,29.850614983048228,2023,9,28,2023-09,31
2023-09-29,29.816309149445946,2023,9,29,2023-09,31
2023-09-30,29.609375000000007,2023,9,30,2023-09,31
2023-10-01,29.9506777944278,2023,10,1,2023-10,32
2023-10-02,30.20260328902203,2023,10,2,2023-10,32
2023-10-03,29.208133100334926,2023,10,3,2023-10,32
2023-10-04,33.301587301587304,2023,10,4,2023-10,32
2023-10-05,29.639553994926935,2023,10,5,2023-10,32
2023-10-06,29.720475092717738,2023,10,6,2023-10,32
2023-10-07,29.555059523809526,2023,10,7,2023-10,32
2023-10-08,30.42261904761904,2023,10,8,2023-10,32
2023-10-09,32.65600198412698,2023,10,9,2023-10,32
2023-10-10,30.38330644315556,2023,10,10,2023-10,32
2023-10-11,29.100142258161124,2023,10,11,2023-10,32
2023-10-12,29.25980616605617,2023,10,12,2023-10,32
2023-10-13,29.425289987789977,2023,10,13,2023-10,32
2023-10-14,30.101988289488293,2023,10,14,2023-10,32
2023-10-15,33.520337301587304,2023,10,15,2023-10,32
2023-10-16,29.57768086694772,2023,10,16,2023-10,32
2023-10-17,29.718347624597623,2023,10,17,2023-10,32
2023-10-18,29.58294136419136,2023,10,18,2023-10,32
2023-10-19,29.49864545177045,2023,10,19,2023-10,32
2023-10-20,29.219207875457872,2023,10,20,2023-10,32
2023-10-21,29.986359126984127,2023,10,21,2023-10,32
2023-10-22,29.851934523809522,2023,10,22,2023-10,32
2023-10-23,30.21964667277167,2023,10,23,2023-10,32
2023-10-24,29.975569871383602,2023,10,24,2023-10,32
2023-10-25,30.05226242011957,2023,10,25,2023-10,32
2023-10-26,29.995944211017733,2023,10,26,2023-10,32
2023-10-27,30.27906746031746,2023,10,27,2023-10,32
2023-10-28,30.492035742035743,2023,10,28,2023-10,32
2023-10-29,31.049355158730155,2023,10,29,2023-10,32
2023-10-30,29.886904761904766,2023,10,30,2023-10,32
2023-10-31,29.829117063492067,2023,10,31,2023-10,32
2023-11-01,29.977458900226754,2023,11,1,2023-11,33
2023-11-02,30.324529997642625,2023,11,2,2023-11,33
2023-11-03,30.48561507936508,2023,11,3,2023-11,33
2023-11-04,29.92906746031745,2023,11,4,2023-11,33
2023-11-05,30.371279761904763,2023,11,5,2023-11,33
2023-11-06,29.628224206349195,2023,11,6,2023-11,33
2023-11-07,30.0660572066822,2023,11,7,2023-11,33
2023-11-08,30.03018682706183,2023,11,8,2023-11,33
2023-11-09,29.847674894549897,2023,11,9,2023-11,33
2023-11-10,31.112921800421805,2023,11,10,2023-11,33
2023-11-11,30.163690476190478,2023,11,11,2023-11,33
2023-11-12,31.97333742646242,2023,11,12,2023-11,33
2023-11-13,30.19821798944782,2023,11,13,2023-11,33
2023-11-14,29.696684792337997,2023,11,14,2023-11,33
2023-11-15,29.79693536366512,2023,11,15,2023-11,33
2023-11-16,30.146267539649894,2023,11,16,2023-11,33
2023-11-17,33.89486013170959,2023,11,17,2023-11,33
2023-11-18,30.172371031746028,2023,11,18,2023-11,33
2023-11-19,30.321428571428573,2023,11,19,2023-11,33
2023-11-20,30.025821298464745,2023,11,20,2023-11,33
2023-11-21,29.59399788497666,2023,11,21,2023-11,33
2023-11-22,30.013199029611833,2023,11,22,2023-11,33
2023-11-23,30.216269841269842,2023,11,23,2023-11,33
2023-11-24,29.807787698412703,2023,11,24,2023-11,33
2023-11-25,29.619178921568626,2023,11,25,2023-11,33
2023-11-26,30.143353174603185,2023,11,26,2023-11,33
2023-11-27,29.852678571428566,2023,11,27,2023-11,33
2023-11-28,29.933422870364687,2023,11,28,2023-11,33
2023-11-29,30.13322421999231,2023,11,29,2023-11,33
2023-11-30,30.172368201011746,2023,11,30,2023-11,33
2023-12-01,30.03918650793651,2023,12,1,2023-12,34
2023-12-02,30.53397817460317,2023,12,2,2023-12,34
2023-12-03,30.277777777777775,2023,12,3,2023-12,34
2023-12-04,30.0,2023,12,4,2023-12,34
2023-12-05,30.811755952380945,2023,12,5,2023-12,34
2023-12-06,30.248015873015877,2023,12,6,2023-12,34
2023-12-07,29.88268849206349,2023,12,7,2023-12,34
2023-12-08,29.980902777777782,2023,12,8,2023-12,34
2023-12-09,30.300843253968246,2023,12,9,2023-12,34
2023-12-10,30.77256944444444,2023,12,10,2023-12,34
2023-12-11,30.41815476190476,2023,12,11,2023-12,34
2023-12-12,34.16294642857142,2023,12,12,2023-12,34
2023-12-13,30.03255503299518,2023,12,13,2023-12,34
2023-12-14,29.65352182539683,2023,12,14,2023-12,34
2023-12-15,30.641389293812757,2023,12,15,2023-12,34
2023-12-16,28.931414072039072,2023,12,16,2023-12,34
2023-12-17,28.685708388833387,2023,12,17,2023-12,34
2023-12-18,29.331515458747592,2023,12,18,2023-12,34
2023-12-19,29.599950396825403,2023,12,19,2023-12,34
2023-12-20,29.98119935619936,2023,12,20,2023-12,34
2023-12-21,29.744597416472413,2023,12,21,2023-12,34
2023-12-22,29.669318528693534,2023,12,22,2023-12,34
2023-12-23,29.977182539682538,2023,12,23,2023-12,34
2023-12-24,30.14236111111111,2023,12,24,2023-12,34
2023-12-25,30.203086843711837,2023,12,25,2023-12,34
2023-12-26,30.15022650960151,2023,12,26,2023-12,34
2023-12-27,30.28715208402708,2023,12,27,2023-12,34
2023-12-28,29.8761655011655,2023,12,28,2023-12,34
2023-12-29,30.673269438894444,2023,12,29,2023-12,34
2023-12-30,30.399517149517145,2023,12,30,2023-12,34
2023-12-31,31.640616763310486,2023,12,31,2023-12,34
2024-01-01,29.89721428023705,2024,1,1,2024-01,35
2024-01-02,30.328621031746028,2024,1,2,2024-01,35
2024-01-03,30.723958333333336,2024,1,3,2024-01,35
2024-01-04,30.520089285714285,2024,1,4,2024-01,35
2024-01-05,29.960069444444446,2024,1,5,2024-01,35
2024-01-06,30.000496031746035,2024,1,6,2024-01,35
2024-01-07,30.41245039682539,2024,1,7,2024-01,35
2024-01-08,30.348958333333332,2024,1,8,2024-01,35
2024-01-09,30.15724206349206,2024,1,9,2024-01,35
2024-01-10,30.684523809523807,2024,1,10,2024-01,35
2024-01-11,29.88963293650793,2024,1,11,2024-01,35
2024-01-12,30.405257936507944,2024,1,12,2024-01,35
2024-01-13,31.695188492063487,2024,1,13,2024-01,35
2024-01-14,30.153839216339218,2024,1,14,2024-01,35
2024-01-15,30.10134657009657,2024,1,15,2024-01,35
2024-01-16,29.486903834742613,2024,1,16,2024-01,35
2024-01-17,29.58531746031747,2024,1,17,2024-01,35
2024-01-18,30.187055999555998,2024,1,18,2024-01,35
2024-01-19,30.114779317904322,2024,1,19,2024-01,35
2024-01-20,31.5999608030858,2024,1,20,2024-01,35
2024-01-21,35.38852339181286,2024,1,21,2024-01,35
2024-01-22,29.24752618152524,2024,1,22,2024-01,35
2024-01-23,29.7864594574181,2024,1,23,2024-01,35
2024-01-24,29.86861683539787,2024,1,24,2024-01,35
2024-01-25,29.654078243616286,2024,1,25,2024-01,35
2024-01-26,29.544029344193813,2024,1,26,2024-01,35
2024-01-27,29.441220238095237,2024,1,27,2024-01,35
2024-01-28,29.649057539682534,2024,1,28,2024-01,35
2024-01-29,29.570684523809522,2024,1,29,2024-01,35
2024-01-30,29.767847138855537,2024,1,30,2024-01,35
2024-01-31,29.9353266717178,2024,1,31,2024-01,35
2024-02-01,30.37151784185682,2024,2,1,2024-02,36
2024-02-02,29.371496474392814,2024,2,2,2024-02,36
2024-02-03,29.314732142857146,2024,2,3,2024-02,36
2024-02-04,32.87125027750027,2024,2,4,2024-02,36
2024-02-05,34.427083333333336,2024,2,5,2024-02,36
2024-02-06,29.738343253968264,2024,2,6,2024-02,36
2024-02-07,29.390552057508444,2024,2,7,2024-02,36
2024-02-08,29.800778554175288,2024,2,8,2024-02,36
2024-02-09,29.34126984126984,2024,2,9,2024-02,36
2024-02-10,29.650545634920636,2024,2,10,2024-02,36
2024-02-11,30.154265873015866,2024,2,11,2024-02,36
2024-02-12,29.729662698412703,2024,2,12,2024-02,36
2024-02-13,29.635387182262182,2024,2,13,2024-02,36
2024-02-14,29.93700396825397,2024,2,14,2024-02,36
2024-02-15,29.444444444444436,2024,2,15,2024-02,36
2024-02-16,30.028273809523814,2024,2,16,2024-02,36
2024-02-17,29.387904456654457,2024,2,17,2024-02,36
2024-02-18,29.663938492063497,2024,2,18,2024-02,36
2024-02-19,30.103120837495826,2024,2,19,2024-02,36
2024-02-20,29.95486111111111,2024,2,20,2024-02,36
2024-02-21,33.24702380952381,2024,2,21,2024-02,36
2024-02-22,35.32863703277009,2024,2,22,2024-02,36
2024-02-23,33.97271825396826,2024,2,23,2024-02,36
2024-02-24,28.51066468253968,2024,2,24,2024-02,36
2024-02-25,32.28959760273973,2024,2,25,2024-02,36
2024-02-26,29.71875,2024,2,26,2024-02,36
2024-02-27,29.10813492063492,2024,2,27,2024-02,36
2024-02-28,28.939484126984127,2024,2,28,2024-02,36
2024-02-29,29.865575396825395,2024,2,29,2024-02,36
2024-03-01,31.833581349206337,2024,3,1,2024-03,37
2024-03-02,29.775049603174608,2024,3,2,2024-03,37
2024-03-03,29.662946428571434,2024,3,3,2024-03,37
2024-03-04,29.729969683094684,2024,3,4,2024-03,37
2024-03-05,32.92311507936508,2024,3,5,2024-03,37
2024-03-06,32.59771825396826,2024,3,6,2024-03,37
2024-03-07,29.694940476190478,2024,3,7,2024-03,37
2024-03-08,32.79613095238095,2024,3,8,2024-03,37
2024-03-09,29.774305555555554,2024,3,9,2024-03,37
2024-03-10,29.51736111111111,2024,3,10,2024-03,37
2024-03-11,29.11111111111111,2024,3,11,2024-03,37
2024-03-12,32.43377976190476,2024,3,12,2024-03,37
2024-03-13,29.724253177378177,2024,3,13,2024-03,37
2024-03-14,29.268363074396426,2024,3,14,2024-03,37
2024-03-15,29.533730158730158,2024,3,15,2024-03,37
2024-03-16,29.710069444444446,2024,3,16,2024-03,37
2024-03-17,29.574538411774856,2024,3,17,2024-03,37
2024-03-18,29.509672619047613,2024,3,18,2024-03,37
2024-03-19,29.422619047619058,2024,3,19,2024-03,37
2024-03-20,30.310267857142858,2024,3,20,2024-03,37
2024-03-21,29.502976190476193,2024,3,21,2024-03,37
2024-03-22,29.516865079365072,2024,3,22,2024-03,37
2024-03-23,30.615079365079367,2024,3,23,2024-03,37
2024-03-24,31.556299603174605,2024,3,24,2024-03,37
2024-03-25,32.86770347707848,2024,3,25,2024-03,37
2024-03-26,37.83358134920635,2024,3,26,2024-03,37
2024-03-27,29.165178571428584,2024,3,27,2024-03,37
2024-03-28,29.662023740148737,2024,3,28,2024-03,37
2024-03-29,31.841765873015873,2024,3,29,2024-03,37
2024-03-30,29.385664682539687,2024,3,30,2024-03,37
2024-03-31,29.511408730158728,2024,3,31,2024-03,37
2024-04-01,30.26760912698413,2024,4,1,2024-04,38
2024-04-02,29.335582819957818,2024,4,2,2024-04,38
2024-04-03,32.06820436507936,2024,4,3,2024-04,38
2024-04-04,30.645833333333332,2024,4,4,2024-04,38
2024-04-05,30.220486111111107,2024,4,5,2024-04,38
2024-04-06,29.886904761904763,2024,4,6,2024-04,38
2024-04-07,30.30130286380287,2024,4,7,2024-04,38
2024-04-08,29.140873015873016,2024,4,8,2024-04,38
2024-04-09,30.829861111111114,2024,4,9,2024-04,38
2024-04-10,29.018601190476193,2024,4,10,2024-04,38
2024-04-11,29.091793623043632,2024,4,11,2024-04,38
2024-04-12,29.448412698412703,2024,4,12,2024-04,38
2024-04-13,29.016369047619047,2024,4,13,2024-04,38
2024-04-14,28.982886904761905,2024,4,14,2024-04,38
2024-04-15,28.951348998224,2024,4,15,2024-04,38
2024-04-16,28.9107142857143,2024,4,16,2024-04,38
2024-04-17,29.03819444444445,2024,4,17,2024-04,38
2024-04-18,30.9781746031746,2024,4,18,2024-04,38
2024-04-19,29.676835317460313,2024,4,19,2024-04,38
2024-04-20,29.689648892773896,2024,4,20,2024-04,38
2024-04-21,30.95398698523698,2024,4,21,2024-04,38
2024-04-22,31.518105158730158,2024,4,22,2024-04,38
2024-04-23,28.97133075258075,2024,4,23,2024-04,38
2024-04-24,31.163485819735815,2024,4,24,2024-04,38
2024-04-25,29.00644841269841,2024,4,25,2024-04,38
2024-04-26,29.197420634920636,2024,4,26,2024-04,38
2024-04-27,29.81944444444445,2024,4,27,2024-04,38
2024-04-28,29.19568452380952,2024,4,28,2024-04,38
2024-04-29,29.136656746031747,2024,4,29,2024-04,38
2024-04-30,29.366976773226774,2024,4,30,2024-04,38
2024-05-01,37.24494082306581,2024,5,1,2024-05,39
2024-05-02,30.211061507936506,2024,5,2,2024-05,39
2024-05-03,28.855406746031743,2024,5,3,2024-05,39
2024-05-04,29.124503968253972,2024,5,4,2024-05,39
2024-05-05,28.976190476190478,2024,5,5,2024-05,39
2024-05-06,28.974896631146635,2024,5,6,2024-05,39
2024-05-07,29.847470238095234,2024,5,7,2024-05,39
2024-05-08,29.555137570762575,2024,5,8,2024-05,39
2024-05-09,29.51909722222222,2024,5,9,2024-05,39
2024-05-10,28.97693452380952,2024,5,10,2024-05,39
2024-05-11,28.843253968253972,2024,5,11,2024-05,39
2024-05-12,28.856398809523803,2024,5,12,2024-05,39
2024-05-13,33.870287698412696,2024,5,13,2024-05,39
2024-05-14,29.396081349206344,2024,5,14,2024-05,39
2024-05-15,29.68328373015873,2024,5,15,2024-05,39
2024-05-16,30.094927641802634,2024,5,16,2024-05,39
2024-05-17,29.099206349206355,2024,5,17,2024-05,39
2024-05-18,29.357741217116224,2024,5,18,2024-05,39
2024-05-19,29.554563492063487,2024,5,19,2024-05,39
2024-05-20,29.619543650793652,2024,5,20,2024-05,39
2024-05-21,28.993585298196955,2024,5,21,2024-05,39
2024-05-22,28.866742530345466,2024,5,22,2024-05,39
2024-05-23,28.857897384305833,2024,5,23,2024-05,39
2024-05-24,29.460317460317462,2024,5,24,2024-05,39
2024-05-25,29.372767857142858,2024,5,25,2024-05,39
2024-05-26,29.125064049799956,2024,5,26,2024-05,39
2024-05-27,29.633432539682534,2024,5,27,2024-05,39
2024-05-28,29.822169125866314,2024,5,28,2024-05,39
2024-05-29,29.737599206349206,2024,5,29,2024-05,39
2024-05-30,29.150190087690085,2024,5,30,2024-05,39
2024-05-31,30.958333333333336,2024,5,31,2024-05,39
2024-06-01,29.084325396825392,2024,6,1,2024-06,40
2024-06-02,30.47765294846663,2024,6,2,2024-06,40
2024-06-03,29.509594572094574,2024,6,3,2024-06,40
2024-06-04,29.01934523809524,2024,6,4,2024-06,40
2024-06-05,28.876153394205577,2024,6,5,2024-06,40
2024-06-06,28.90879468827278,2024,6,6,2024-06,40
2024-06-07,28.899181547619044,2024,6,7,2024-06,40
2024-06-08,28.922619047619047,2024,6,8,2024-06,40
2024-06-09,29.336309523809515,2024,6,9,2024-06,40
2024-06-10,30.09591623654124,2024,6,10,2024-06,40
2024-06-11,28.869047619047617,2024,6,11,2024-06,40
2024-06-12,28.88753209617181,2024,6,12,2024-06,40
2024-06-13,29.079117063492067,2024,6,13,2024-06,40
2024-06-14,29.111170590030884,2024,6,14,2024-06,40
2024-06-15,29.800843253968253,2024,6,15,2024-06,40
2024-06-16,30.382936507936506,2024,6,16,2024-06,40
2024-06-17,29.42534981157341,2024,6,17,2024-06,40
2024-06-18,34.45238095238094,2024,6,18,2024-06,40
2024-06-19,29.276946195144728,2024,6,19,2024-06,40
2024-06-20,29.0569774365043,2024,6,20,2024-06,40
2024-06-21,30.86462842712842,2024,6,21,2024-06,40
2024-06-22,29.19766865079365,2024,6,22,2024-06,40
2024-06-23,32.240723150962516,2024,6,23,2024-06,40
2024-06-24,29.573412698412703,2024,6,24,2024-06,40
2024-06-25,29.57638888888889,2024,6,25,2024-06,40
2024-06-26,29.64485563048063,2024,6,26,2024-06,40
2024-06-27,29.388516865079364,2024,6,27,2024-06,40
2024-06-28,32.35757221944722,2024,6,28,2024-06,40
2024-06-29,30.482638888888882,2024,6,29,2024-06,40
2024-06-30,28.944940476190478,2024,6,30,2024-06,40
2024-07-01,30.10119047619048,2024,7,1,2024-07,41
2024-07-02,30.208581349206348,2024,7,2,2024-07,41
2024-07-03,29.347966269841262,2024,7,3,2024-07,41
2024-07-04,29.42703142417051,2024,7,4,2024-07,41
2024-07-05,29.61383928571429,2024,7,5,2024-07,41
2024-07-06,29.654017857142865,2024,7,6,2024-07,41
2024-07-07,29.67733134920635,2024,7,7,2024-07,41
2024-07-08,29.772073412698404,2024,7,8,2024-07,41
2024-07-09,29.62937583250083,2024,7,9,2024-07,41
2024-07-10,29.590773809523803,2024,7,10,2024-07,41
2024-07-11,29.8234126984127,2024,7,11,2024-07,41
2024-07-12,31.59201388888889,2024,7,12,2024-07,41
2024-07-13,29.684927919302915,2024,7,13,2024-07,41
2024-07-14,29.583654193029194,2024,7,14,2024-07,41
2024-07-15,29.036458333333336,2024,7,15,2024-07,41
2024-07-16,29.982111638361637,2024,7,16,2024-07,41
2024-07-17,29.588045634920626,2024,7,17,2024-07,41
2024-07-18,29.0530753968254,2024,7,18,2024-07,41
2024-07-19,28.637152777777782,2024,7,19,2024-07,41
2024-07-20,29.11681547619047,2024,7,20,2024-07,41
2024-07-21,29.50124007936509,2024,7,21,2024-07,41
2024-07-22,29.493454730910706,2024,7,22,2024-07,41
2024-07-23,29.494002745103096,2024,7,23,2024-07,41
2024-07-24,29.367186296039453,2024,7,24,2024-07,41
2024-07-25,29.94919202291775,2024,7,25,2024-07,41
2024-07-26,29.46240453728661,2024,7,26,2024-07,41
2024-07-27,29.60441468253968,2024,7,27,2024-07,41
2024-07-28,29.683779761904756,2024,7,28,2024-07,41
2024-07-29,29.965835813492056,2024,7,29,2024-07,41
2024-07-30,30.65201465201465,2024,7,30,2024-07,41
2024-07-31,31.21329365079365,2024,7,31,2024-07,41
2024-08-01,29.778842685092677,2024,8,1,2024-08,42
2024-08-02,29.554563492063494,2024,8,2,2024-08,42
2024-08-03,29.390625,2024,8,3,2024-08,42
2024-08-04,29.466984404484403,2024,8,4,2024-08,42
2024-08-05,29.549861596736587,2024,8,5,2024-08,42
2024-08-06,29.575372823860732,2024,8,6,2024-08,42
2024-08-07,29.385962995337994,2024,8,7,2024-08,42
2024-08-08,29.54811507936508,2024,8,8,2024-08,42
2024-08-09,29.595238095238095,2024,8,9,2024-08,42
2024-08-10,29.972718253968257,2024,8,10,2024-08,42
2024-08-11,30.24231150793651,2024,8,11,2024-08,42
2024-08-12,30.103918650793645,2024,8,12,2024-08,42
2024-08-13,29.649371461871464,2024,8,13,2024-08,42
2024-08-14,29.61529503105591,2024,8,14,2024-08,42
2024-08-15,29.507440476190485,2024,8,15,2024-08,42
2024-08-16,29.867311507936503,2024,8,16,2024-08,42
2024-08-17,29.429954728370216,2024,8,17,2024-08,42
2024-08-18,29.448908730158735,2024,8,18,2024-08,42
2024-08-19,29.61773242407045,2024,8,19,2024-08,42
2024-08-20,30.04440036263431,2024,8,20,2024-08,42
2024-08-21,29.633928571428566,2024,8,21,2024-08,42
2024-08-22,29.35585248085248,2024,8,22,2024-08,42
2024-08-23,29.177083333333336,2024,8,23,2024-08,42
2024-08-24,29.22867063492064,2024,8,24,2024-08,42
2024-08-25,29.1748511904762,2024,8,25,2024-08,42
2024-08-26,29.013888888888886,2024,8,26,2024-08,42
2024-08-27,28.764306273944122,2024,8,27,2024-08,42
2024-08-28,28.712066709419577,2024,8,28,2024-08,42
2024-08-29,28.854576652089403,2024,8,29,2024-08,42
2024-08-30,29.344906931303992,2024,8,30,2024-08,42
2024-08-31,30.693700396825395,2024,8,31,2024-08,42
2024-09-01,30.26931922244422,2024,9,1,2024-09,43
2024-09-02,28.746424642464245,2024,9,2,2024-09,43
2024-09-03,29.793250327654,2024,9,3,2024-09,43
2024-09-04,29.16394815501959,2024,9,4,2024-09,43
2024-09-05,28.962931166056162,2024,9,5,2024-09,43
2024-09-06,29.35660632259897,2024,9,6,2024-09,43
